,id,full_name,first_name,last_name,is_active
3661,1629676,Isaiah Roby,Isaiah,Roby,1
3662,77999,Red Rocha,Red,Rocha,0
3663,78000,John Roche,John,Roche,0
3664,78001,Gene Rock,Gene,Rock,0
3665,78002,Jack Rocker,Jack,Rocker,0
3666,1631223,David Roddy,David,Roddy,1
3667,78003,Guy Rodgers,Guy,Rodgers,0
3668,23,Dennis Rodman,Dennis,Rodman,0
3669,200771,Sergio Rodriguez,Sergio,Rodriguez,0
3670,691,Lou Roe,Lou,Roe,0
3671,435,Carlos Rogers,Carlos,Rogers,0
3672,78007,Johnny Rogers,Johnny,Rogers,0
3673,78008,Marshall Rogers,Marshall,Rogers,0
3674,915,Rodney Rogers,Rodney,Rogers,0
3675,964,Roy Rogers,Roy,Rogers,0
3676,78010,Al Roges,Al,Roges,0
3677,78011,Ken Rohloff,Ken,Rohloff,0
3678,202375,Magnum Rolle,Magnum,Rolle,0
3679,78012,Kenny Rollins,Kenny,Rollins,0
3680,78013,Phil Rollins,Phil,Rollins,0
3681,1631157,Ryan Rollins,Ryan,Rollins,1
3682,78014,Tree Rollins,Tree,Rollins,0
3683,78015,Lorenzo Romar,Lorenzo,Romar,0
3684,200765,Rajon Rondo,Rajon,Rondo,0
3685,399,Sean Rooks,Sean,Rooks,0
3686,201565,Derrick Rose,Derrick,Rose,1
3687,147,Jalen Rose,Jalen,Rose,0
3688,990,Malik Rose,Malik,Rose,0
3689,78016,Robert Rose,Robert,Rose,0
3690,78017,Alexander Rosenberg,Alexander,Rosenberg,0
3691,78018,Lennie Rosenbluth,Lennie,Rosenbluth,0
3692,78019,Hank Rosenstein,Hank,Rosenstein,0
3693,78020,Dick Rosenthal,Dick,Rosenthal,0
3694,2624,Quinton Ross,Quinton,Ross,0
3695,203082,Terrence Ross,Terrence,Ross,1
3696,78021,Doug Roth,Doug,Roth,0
3697,78022,Scott Roth,Scott,Roth,0
3698,78023,Irv Rothenberg,Irv,Rothenberg,0
3699,78024,Mickey Rottner,Mickey,Rottner,0
3700,78025,Dan Roundfield,Dan,Roundfield,0
3701,78026,Giff Roux,Giff,Roux,0
3702,78027,Ron Rowan,Ron,Rowan,0
3703,78028,Curtis Rowe,Curtis,Rowe,0
3704,78029,Jim Rowinski,Jim,Rowinski,0
3705,78030,Derrick Rowland,Derrick,Rowland,0
3706,78031,Brian Rowsom,Brian,Rowsom,0
3707,200750,Brandon Roy,Brandon,Roy,0
3708,140,Donald Royal,Donald,Royal,0
3709,78033,Bob Royer,Bob,Royer,0
3710,32,Clifford Rozier,Clifford,Rozier,0
3711,1626179,Terry Rozier,Terry,Rozier,1
3712,201937,Ricky Rubio,Ricky,Rubio,1
3713,2462,Guy Rucker,Guy,Rucker,0
3714,78035,Delaney Rudd,Delaney,Rudd,0
3715,78036,John Rudd,John,Rudd,0
3716,204014,Damjan Rudez,Damjan,Rudez,0
3717,78037,John Rudometkin,John,Rudometkin,0
3718,1913,Michael Ruffin,Michael,Ruffin,0
3719,460,Trevor Ruffin,Trevor,Ruffin,0
3720,78039,Paul Ruffner,Paul,Ruffner,0
3721,78040,Joe Ruklick,Joe,Ruklick,0
3722,78041,Jeff Ruland,Jeff,Ruland,0
3723,78042,Bob Rule,Bob,Rule,0
3724,78043,Jerry Rullo,Jerry,Rullo,0
3725,474,Stefano Rusconi,Stefano,Rusconi,0
3726,201575,Brandon Rush,Brandon,Rush,0
3727,2416,Kareem Rush,Kareem,Rush,0
3728,78049,Bill Russell,Bill,Russell,0
3729,935,Bryon Russell,Bryon,Russell,0
3730,78047,Campy Russell,Campy,Russell,0
3731,78045,Cazzie Russell,Cazzie,Russell,0
3732,1626156,D'Angelo Russell,D'Angelo,Russell,1
3733,78046,Frank Russell,Frank,Russell,0
3734,78048,Walker Russell,Walker,Russell,0
3735,201041,Walker Russell,Walker,Russell,0
3736,1630346,Matt Ryan,Matt,Ryan,1
3737,717,Arvydas Sabonis,Arvydas,Sabonis,0
3738,1627734,Domantas Sabonis,Domantas,Sabonis,1
3739,203135,Robert Sacre,Robert,Sacre,0
3740,78050,Ed Sadowski,Ed,Sadowski,0
3741,78051,Kenny Sailors,Kenny,Sailors,0
3742,927,John Salley,John,Salley,0
3743,2422,John Salmons,John,Salmons,0
3744,1089,Kevin Salvadori,Kevin,Salvadori,0
3745,2066,Soumaila Samake,Soumaila,Samake,0
3746,1629677,Luka Samanic,Luka,Samanic,0
3747,200798,Cheikh Samb,Cheikh,Samb,0
3748,1629102,Brandon Sampson,Brandon,Sampson,0
3749,203960,JaKarr Sampson,JaKarr,Sampson,0
3750,2441,Jamal Sampson,Jamal,Sampson,0
3751,78055,Ralph Sampson,Ralph,Sampson,0
3752,202396,Samardo Samuels,Samardo,Samuels,0
3753,2143,Pepe Sanchez,Pepe,Sanchez,0
3754,78057,Frankie Sanders,Frankie,Sanders,0
3755,1874,Jeff Sanders,Jeff,Sanders,0
3756,202336,Larry Sanders,Larry,Sanders,0
3757,2684,Melvin Sanders,Melvin,Sanders,0
3758,78059,Mike Sanders,Mike,Sanders,0
3759,78060,Thomas Sanders,Thomas,Sanders,0
3760,2091,Daniel Santiago,Daniel,Santiago,0
3761,78061,Bob Santini,Bob,Santini,0
3762,78062,Wayne Sappleton,Wayne,Sappleton,0
3763,203967,Dario Saric,Dario,Saric,1
3764,1630846,Olivier Sarr,Olivier,Sarr,1
3765,987,Jason Sasser,Jason,Sasser,0
3766,2219,Jeryl Sasser,Jeryl,Sasser,0
3767,203107,Tomas Satoransky,Tomas,Satoransky,0
3768,2261,Kenny Satterfield,Kenny,Satterfield,0
3769,78063,Frank Saul,Frank,Saul,0
3770,78064,Woody Sauldsberry,Woody,Sauldsberry,0
3771,78065,Fred Saunders,Fred,Saunders,0
3772,78066,Don Savage,Don,Savage,0
3773,2453,Predrag Savovic,Predrag,Savovic,0
3774,78067,Alan Sawyer,Alan,Sawyer,0
3775,2243,Brian Scalabrine,Brian,Scalabrine,0
3776,2637,Alex Scales,Alex,Scales,0
3777,78068,Dewayne Scales,Dewayne,Scales,0
3778,78069,Frank Schade,Frank,Schade,0
3779,78070,Ben Schadler,Ben,Schadler,0
3780,78071,Herm Schaefer,Herm,Schaefer,0
3781,78072,Bob Schafer,Bob,Schafer,0
3782,1630648,Jordan Schakel,Jordan,Schakel,1
3783,78073,Ben Scharnus,Ben,Scharnus,0
3784,78074,Marv Schatzman,Marv,Schatzman,0
3785,78075,Fred Schaus,Fred,Schaus,0
3786,7,Dan Schayes,Dan,Schayes,0
3787,78076,Dolph Schayes,Dolph,Schayes,0
3788,78078,Ossie Schectman,Ossie,Schectman,0
3789,88,Steve Scheffler,Steve,Scheffler,0
3790,78080,Tom Scheffler,Tom,Scheffler,0
3791,78081,Dave Schellhase,Dave,Schellhase,0
3792,101195,Luke Schenscher,Luke,Schenscher,0
3793,78082,Herb Scherer,Herb,Scherer,0
3794,368,Dwayne Schintzius,Dwayne,Schintzius,0
3795,78084,Dale Schlueter,Dale,Schlueter,0
3796,78085,Otto Schnellbacher,Otto,Schnellbacher,0
3797,78086,Dick Schnittker,Dick,Schnittker,0
3798,78087,Russ Schoene,Russ,Schoene,0
3799,1629678,Admiral Schofield,Admiral,Schofield,1
3800,78088,Dave Scholz,Dave,Scholz,0
3801,78089,Milt Schoon,Milt,Schoon,0
3802,96,Detlef Schrempf,Detlef,Schrempf,0
3803,203471,Dennis Schroder,Dennis,Schroder,1
3804,78091,Howie Schultz,Howie,Schultz,0
3805,78092,Dick Schulz,Dick,Schulz,0
3806,78093,John Schweitz,John,Schweitz,0
3807,2449,Luis Scola,Luis,Scola,0
3808,78094,Freddie Scolari,Freddie,Scolari,0
3809,78095,Alvin Scott,Alvin,Scott,0
3810,1064,Brent Scott,Brent,Scott,0
3811,2,Byron Scott,Byron,Scott,0
3812,78097,Charlie Scott,Charlie,Scott,0
3813,192,Dennis Scott,Dennis,Scott,0
3814,1109,James Scott,James,Scott,0
3815,203118,Mike Scott,Mike,Scott,0
3816,78100,Ray Scott,Ray,Scott,0
3817,1035,Shawnelle Scott,Shawnelle,Scott,0
3818,1630286,Trevon Scott,Trevon,Scott,0
3819,1630206,Jay Scrubb,Jay,Scrubb,0
3820,78102,Carey Scurry,Carey,Scurry,0
3821,1631220,Dereon Seabron,Dereon,Seabron,1
3822,78103,Bruce Seals,Bruce,Seals,0
3823,1578,Shea Seals,Shea,Seals,0
3824,907,Malik Sealy,Malik,Sealy,0
3825,78105,Ed Searcy,Ed,Searcy,0
3826,78106,Ken Sears,Ken,Sears,0
3827,78107,Wayne See,Wayne,See,0
3828,200757,Thabo Sefolosha,Thabo,Sefolosha,0
3829,938,Rony Seikaly,Rony,Seikaly,0
3830,78109,Glen Selbo,Glen,Selbo,0
3831,202729,Josh Selby,Josh,Selby,0
3832,1627782,Wayne Selden,Wayne,Selden,0
3833,78110,Brad Sellers,Brad,Sellers,0
3834,78111,Phil Sellers,Phil,Sellers,0
3835,78112,Rollie Seltz,Rollie,Seltz,0
3836,78113,Frank Selvy,Frank,Selvy,0
3837,78114,Jim Seminoff,Jim,Seminoff,0
3838,200754,Mouhamed Sene,Mouhamed,Sene,0
3839,78115,George Senesky,George,Senesky,0
3840,1630578,Alperen Sengun,Alperen,Sengun,1
3841,202338,Kevin Seraphin,Kevin,Seraphin,0
3842,1738,Ansu Sesay,Ansu,Sesay,0
3843,201196,Ramon Sessions,Ramon,Sessions,0
3844,78116,Tom Sewell,Tom,Sewell,0
3845,1629012,Collin Sexton,Collin,Sexton,1
3846,78117,Paul Seymour,Paul,Seymour,0
3847,78118,Nick Shaback,Nick,Shaback,0
3848,1593,Charles Shackleford,Charles,Shackleford,0
3849,78120,Carl Shaeffer,Carl,Shaeffer,0
3850,78121,Lee Shaffer,Lee,Shaffer,0
3851,201203,Mustafa Shakur,Mustafa,Shakur,0
3852,1629013,Landry Shamet,Landry,Shamet,1
3853,1539,God Shammgod,God,Shammgod,0
3854,78123,Earl Shannon,Earl,Shannon,0
3855,78124,Howie Shannon,Howie,Shannon,0
3856,78125,Charlie Share,Charlie,Share,0
3857,78126,Bill Sharman,Bill,Sharman,0
3858,1630549,Day'Ron Sharpe,Day'Ron,Sharpe,1
3859,1631101,Shaedon Sharpe,Shaedon,Sharpe,1
3860,201594,Walter Sharpe,Walter,Sharpe,0
3861,1117,John Shasky,John,Shasky,0
3862,78128,Ron Shavlik,Ron,Shavlik,0
3863,216,Brian Shaw,Brian,Shaw,0
3864,1745,Casey Shaw,Casey,Shaw,0
3865,1629621,Marial Shayok,Marial,Shayok,0
3866,78130,Bob Shea,Bob,Shea,0
3867,78131,Fred Sheffield,Fred,Sheffield,0
3868,78132,Craig Shelton,Craig,Shelton,0
3869,78133,Lonnie Shelton,Lonnie,Shelton,0
3870,203129,Tornike Shengelia,Tornike,Shengelia,0
3871,1852,Jeff Sheppard,Jeff,Sheppard,0
3872,78135,Steve Sheppard,Steve,Sheppard,0
3873,78136,Edmund Sherod,Edmund,Sherod,0
3874,78653,Charlie Shipp,Charlie,Shipp,0
3875,2321,Paul Shirley,Paul,Shirley,0
3876,78138,Gene Short,Gene,Short,0
3877,78139,Purvis Short,Purvis,Short,0
3878,78140,Dexter Shouse,Dexter,Shouse,0
3879,78141,Dick Shrider,Dick,Shrider,0
3880,78142,Gene Shue,Gene,Shue,0
3881,78143,John Shumate,John,Shumate,0
3882,202697,Iman Shumpert,Iman,Shumpert,0
3883,203144,Alexey Shved,Alexey,Shved,0
3884,1627783,Pascal Siakam,Pascal,Siakam,1
3885,1626296,Jordan Sibert,Jordan,Sibert,0
3886,78144,Sam Sibert,Sam,Sibert,0
3887,78145,Mark Sibley,Mark,Sibley,0
3888,78146,Jerry Sichting,Jerry,Sichting,0
3889,78147,Larry Siegfried,Larry,Siegfried,0
3890,78148,Ralph Siewert,Ralph,Siewert,0
3891,78149,Jack Sikma,Jack,Sikma,0
3892,78150,James Silas,James,Silas,0
3893,78151,Paul Silas,Paul,Silas,0
3894,202918,Xavier Silas,Xavier,Silas,0
3895,202081,Garret Siler,Garret,Siler,0
3896,78152,Mike Silliman,Mike,Silliman,0
3897,1629735,Chris Silva,Chris,Silva,1
3898,101134,Wayne Simien,Wayne,Simien,0
3899,1627732,Ben Simmons,Ben,Simmons,1
3900,2250,Bobby Simmons,Bobby,Simmons,0
3901,200759,Cedric Simmons,Cedric,Simmons,0
3902,78153,Connie Simmons,Connie,Simmons,0
3903,78154,Johnny Simmons,Johnny,Simmons,0
3904,203613,Jonathon Simmons,Jonathon,Simmons,0
3905,1628424,Kobi Simmons,Kobi,Simmons,0
3906,1489,Lionel Simmons,Lionel,Simmons,0
3907,1750,Miles Simon,Miles,Simon,0
3908,1630250,Marko Simonovic,Marko,Simonovic,1
3909,1629014,Anfernee Simons,Anfernee,Simons,1
3910,54,Dickey Simpkins,Dickey,Simpkins,0
3911,202067,Diamon Simpson,Diamon,Simpson,0
3912,78157,Ralph Simpson,Ralph,Simpson,0
3913,1630285,Zavier Simpson,Zavier,Simpson,0
3914,1591,Alvin Sims,Alvin,Sims,0
3915,78160,Bob Sims,Bob,Sims,0
3916,201235,Courtney Sims,Courtney,Sims,0
3917,78159,Doug Sims,Doug,Sims,0
3918,203156,Henry Sims,Henry,Sims,0
3919,1630579,Jericho Sims,Jericho,Sims,1
3920,78161,Scott Sims,Scott,Sims,0
3921,202713,Kyle Singler,Kyle,Singler,0
3922,201606,Sean Singletary,Sean,Singletary,0
3923,202698,Chris Singleton,Chris,Singleton,0
3924,101189,James Singleton,James,Singleton,0
3925,78162,Mckinley Singleton,Mckinley,Singleton,0
3926,78163,Zeke Sinicola,Zeke,Sinicola,0
3927,1629686,Deividas Sirvydis,Deividas,Sirvydis,0
3928,78164,Charlie Sitton,Charlie,Sitton,0
3929,203491,Peyton Siva,Peyton,Siva,0
3930,101,Scott Skiles,Scott,Skiles,0
3931,78167,Al Skinner,Al,Skinner,0
3932,1730,Brian Skinner,Brian,Skinner,0
3933,78168,Talvin Skinner,Talvin,Skinner,0
3934,78169,Whitey Skoog,Whitey,Skoog,0
3935,78170,Jeff Slade,Jeff,Slade,0
3936,1073,Reggie Slater,Reggie,Slater,0
3937,78171,Jim Slaughter,Jim,Slaughter,0
3938,78172,Jose Slaughter,Jose,Slaughter,0
3939,2447,Tamar Slay,Tamar,Slay,0
3940,202388,Donald Sloan,Donald,Sloan,0
3941,78173,Jerry Sloan,Jerry,Sloan,0
3942,101166,Uros Slokar,Uros,Slokar,0
3943,78174,Tom Sluby,Tom,Sluby,0
3944,1629346,Alen Smailagic,Alen,Smailagic,0
3945,1630606,Javonte Smart,Javonte,Smart,0
3946,78175,Keith Smart,Keith,Smart,0
3947,203935,Marcus Smart,Marcus,Smart,1
3948,78176,Belus Smawley,Belus,Smawley,0
3949,78177,Jack Smiley,Jack,Smiley,0
3950,78178,Adrian Smith,Adrian,Smith,0
3951,78207,Bill Smith,Bill,Smith,0
3952,78209,Bill Smith,Bill,Smith,0
3953,78202,Bingo Smith,Bingo,Smith,0
3954,78203,Bobby Smith,Bobby,Smith,0
3955,293,Charles Smith,Charles,Smith,0
3956,1520,Charles Smith,Charles,Smith,0
3957,78179,Charles Smith,Charles,Smith,0
3958,1814,Chris Smith,Chris,Smith,0
3959,203147,Chris Smith,Chris,Smith,0
3960,78181,Clinton Smith,Clinton,Smith,0
3961,200783,Craig Smith,Craig,Smith,0
3962,78182,Deb Smith,Deb,Smith,0
3963,78183,Derek Smith,Derek,Smith,0
3964,78184,Don Smith,Don,Smith,0
3965,78185,Donald Smith,Donald,Smith,0
3966,2764,Donta Smith,Donta,Smith,0
3967,475,Doug Smith,Doug,Smith,0
3968,1630696,Dru Smith,Dru,Smith,1
3969,78187,Ed Smith,Ed,Smith,0
3970,78188,Elmore Smith,Elmore,Smith,0
3971,78189,Garfield Smith,Garfield,Smith,0
3972,78190,Greg Smith,Greg,Smith,0
3973,202962,Greg Smith,Greg,Smith,0
3974,202397,Ish Smith,Ish,Smith,1
3975,2747,JR Smith,JR,Smith,0
3976,2074,Jabari Smith,Jabari,Smith,0
3977,1630188,Jalen Smith,Jalen,Smith,1
3978,201160,Jason Smith,Jason,Smith,0
3979,202536,Jerry Smith,Jerry,Smith,0
3980,78191,Jim Smith,Jim,Smith,0
3981,693,Joe Smith,Joe,Smith,0
3982,2746,Josh Smith,Josh,Smith,0
3983,78192,Keith Smith,Keith,Smith,0
3984,181,Kenny Smith,Kenny,Smith,0
3985,78194,Labradford Smith,Labradford,Smith,0
3986,78195,Larry Smith,Larry,Smith,0
3987,1910,Leon Smith,Leon,Smith,0
3988,63,Michael Smith,Michael,Smith,0
3989,78197,Michael Smith,Michael,Smith,0
3990,2065,Mike Smith,Mike,Smith,0
3991,202701,Nolan Smith,Nolan,Smith,0
3992,78198,Otis Smith,Otis,Smith,0
3993,78199,Phil Smith,Phil,Smith,0
3994,78200,Randy Smith,Randy,Smith,0
3995,78201,Reggie Smith,Reggie,Smith,0
3996,78204,Robert Smith,Robert,Smith,0
3997,203893,Russ Smith,Russ,Smith,0
3998,78205,Sammy Smith,Sammy,Smith,0
3999,120,Steven Smith,Steven,Smith,0
4000,200848,Steven Smith,Steven,Smith,0
4001,1478,Stevin Smith,Stevin,Smith,0
4002,2604,Theron Smith,Theron,Smith,0
4003,380,Tony Smith,Tony,Smith,0
4004,78208,Willie Smith,Willie,Smith,0
4005,1629015,Zhaire Smith,Zhaire,Smith,0
4006,1628372,Dennis Smith Jr.,Dennis,Smith Jr.,1
4007,1631095,Jabari Smith Jr.,Jabari,Smith Jr.,1
4008,22,Rik Smits,Rik,Smits,0
4009,1091,Mike Smrek,Mike,Smrek,0
4010,78212,Joe Smyth,Joe,Smyth,0
4011,1630270,Xavier Sneed,Xavier,Sneed,0
4012,203503,Tony Snell,Tony,Snell,0
4013,727,Eric Snow,Eric,Snow,0
4014,78213,Dick Snyder,Dick,Snyder,0
4015,2745,Kirk Snyder,Kirk,Snyder,0
4016,78214,George Sobek,George,Sobek,0
4017,78215,Ricky Sobers,Ricky,Sobers,0
4018,78216,Ron Sobie,Ron,Sobie,0
4019,1631110,Jeremy Sochan,Jeremy,Sochan,1
4020,78217,Mike Sojourner,Mike,Sojourner,0
4021,2226,Will Solomon,Will,Solomon,0
4022,78219,Willie Somerset,Willie,Somerset,0
4023,2443,Darius Songaila,Darius,Songaila,0
4024,78220,Dave Sorenson,Dave,Sorenson,0
4025,203480,James Southerland,James,Southerland,0
4026,78221,Gino Sovran,Gino,Sovran,0
4027,2776,Pape Sow,Pape,Sow,0
4028,1629034,Ray Spalding,Ray,Spalding,0
4029,78222,Jim Spanarkel,Jim,Spanarkel,0
4030,2779,Vassilis Spanoulis,Vassilis,Spanoulis,0
4031,78223,Guy Sparrow,Guy,Sparrow,0
4032,600009,Rory Sparrow,Rory,Sparrow,0
4033,78225,Odie Spears,Odie,Spears,0
4034,78226,Art Spector,Art,Spector,0
4035,201578,Marreese Speights,Marreese,Speights,0
4036,1629016,Omari Spellman,Omari,Spellman,0
4037,78227,Andre Spencer,Andre,Spencer,0
4038,771,Elmore Spencer,Elmore,Spencer,0
4039,280,Felton Spencer,Felton,Spencer,0
4040,78230,Lou Spicer,Lou,Spicer,0
4041,78231,Craig Spitzer,Craig,Spitzer,0
4042,201168,Tiago Splitter,Tiago,Splitter,0
4043,78232,Art Spoelstra,Art,Spoelstra,0
4044,84,Latrell Sprewell,Latrell,Sprewell,0
4045,78233,Larry Spriggs,Larry,Spriggs,0
4046,1630531,Jaden Springer,Jaden,Springer,1
4047,78234,Jim Springer,Jim,Springer,0
4048,78235,Jim Spruill,Jim,Spruill,0
4049,1756,Ryan Stack,Ryan,Stack,0
4050,711,Jerry Stackhouse,Jerry,Stackhouse,0
4051,78237,Kevin Stacom,Kevin,Stacom,0
4052,78238,Dave Stallworth,Dave,Stallworth,0
4053,78239,Isaac Stallworth,Isaac,Stallworth,0
4054,78240,Ed Stanczak,Ed,Stanczak,0
4055,1630199,Cassius Stanley,Cassius,Stanley,0
4056,78241,Terence Stansbury,Terence,Stansbury,0
4057,317,John Starks,John,Starks,0
4058,78243,Keith Starr,Keith,Starr,0
4059,203917,Nik Stauskas,Nik,Stauskas,0
4060,78244,Larry Staverman,Larry,Staverman,0
4061,78245,Larry Steele,Larry,Steele,0
4062,1099,Matt Steigenga,Matt,Steigenga,0
4063,1735,Vladimir Stepania,Vladimir,Stepania,0
4064,203474,DJ Stephens,DJ,Stephens,0
4065,78247,Everette Stephens,Everette,Stephens,0
4066,78249,Jack Stephens,Jack,Stephens,0
4067,1086,Joe Stephens,Joe,Stephens,0
4068,202362,Lance Stephenson,Lance,Stephenson,0
4069,1627293,Alex Stepheson,Alex,Stepheson,0
4070,78250,Brook Steppe,Brook,Steppe,0
4071,78251,Barry Stevens,Barry,Stevens,0
4072,1630205,Lamar Stevens,Lamar,Stevens,1
4073,78252,Wayne Stevens,Wayne,Stevens,0
4074,2052,DeShawn Stevenson,DeShawn,Stevenson,0
4075,1630597,DJ Stewart,DJ,Stewart,0
4076,78253,Dennis Stewart,Dennis,Stewart,0
4077,1630191,Isaiah Stewart,Isaiah,Stewart,1
4078,1529,Kebu Stewart,Kebu,Stewart,0
4079,1125,Larry Stewart,Larry,Stewart,0
4080,1565,Michael Stewart,Michael,Stewart,0
4081,78256,Norm Stewart,Norm,Stewart,0
4082,201880,Greg Stiemsma,Greg,Stiemsma,0
4083,78257,Steve Stipanovich,Steve,Stipanovich,0
4084,179,Bryant Stith,Bryant,Stith,0
4085,78259,Sam Stith,Sam,Stith,0
4086,78260,Tom Stith,Tom,Stith,0
4087,78261,Alex Stivrins,Alex,Stivrins,0
4088,204065,David Stockton,David,Stockton,0
4089,304,John Stockton,John,Stockton,0
4090,978,Peja Stojakovic,Peja,Stojakovic,0
4091,1055,Ed Stokes,Ed,Stokes,0
4092,78264,Greg Stokes,Greg,Stokes,0
4093,203950,Jarnell Stokes,Jarnell,Stokes,0
4094,600016,Maurice Stokes,Maurice,Stokes,0
4095,78266,Art Stolkey,Art,Stolkey,0
4096,1627754,Diamond Stone,Diamond,Stone,0
4097,202933,Julyan Stone,Julyan,Stone,0
4098,2852,Awvee Storey,Awvee,Storey,0
4099,757,Damon Stoudamire,Damon,Stoudamire,0
4100,101136,Salim Stoudamire,Salim,Stoudamire,0
4101,2405,Amar'e Stoudemire,Amar'e,Stoudemire,0
4102,78267,Paul Stovall,Paul,Stovall,0
4103,201199,DJ Strawberry,DJ,Strawberry,0
4104,78268,Joe Strawder,Joe,Strawder,0
4105,78269,Bill Stricker,Bill,Stricker,0
4106,1065,Erick Strickland,Erick,Strickland,0
4107,1110,Mark Strickland,Mark,Strickland,0
4108,393,Rod Strickland,Rod,Strickland,0
4109,78270,Roger Strickland,Roger,Strickland,0
4110,78271,John Stroeder,John,Stroeder,0
4111,400,Derek Strong,Derek,Strong,0
4112,78273,Lamont Strothers,Lamont,Strothers,0
4113,78274,John Stroud,John,Stroud,0
4114,1629622,Max Strus,Max,Strus,1
4115,201155,Rodney Stuckey,Rodney,Stuckey,0
4116,78275,Gene Stump,Gene,Stump,0
4117,78276,Stan Stutz,Stan,Stutz,0
4118,1630591,Jalen Suggs,Jalen,Suggs,1
4119,78277,Gary Suiter,Gary,Suiter,0
4120,203096,Jared Sullinger,Jared,Sullinger,0
4121,201969,DaJuan Summers,DaJuan,Summers,0
4122,1628410,Edmond Sumner,Edmond,Sumner,1
4123,78654,Barry Sumpter,Barry,Sumpter,0
4124,201180,Sun Yue,,Sun Yue,0
4125,78278,Don Sunderlage,Don,Sunderlage,0
4126,1743,Bruno Sundov,Bruno,Sundov,0
4127,78279,Jon Sundvold,Jon,Sundvold,0
4128,682,Bob Sura,Bob,Sura,0
4129,78280,Dick Surhoff,Dick,Surhoff,0
4130,78281,Dane Suttle,Dane,Suttle,0
4131,357,Greg Sutton,Greg,Sutton,0
4132,78283,Bennie Swain,Bennie,Swain,0
4133,1628403,Caleb Swanigan,Caleb,Swanigan,0
4134,78284,Norm Swanson,Norm,Swanson,0
4135,78285,Dan Swartz,Dan,Swartz,0
4136,2552,Michael Sweetney,Michael,Sweetney,0
4137,1631306,Cole Swider,Cole,Swider,1
4138,2741,Robert Swift,Robert,Swift,0
4139,2031,Stromile Swift,Stromile,Swift,0
4140,78286,Aaron Swinson,Aaron,Swinson,0
4141,1628591,Craig Sword,Craig,Sword,0
4142,202377,Pape Sy,Pape,Sy,0
4143,78287,Wallace Sydnor,Wallace,Sydnor,0
4144,1626208,Keifer Sykes,Keifer,Sykes,0
4145,1132,Larry Sykes,Larry,Sykes,0
4146,1136,Brett Szabo,Brett,Szabo,0
4147,1887,Wally Szczerbiak,Wally,Szczerbiak,0
4148,440,Zan Tabak,Zan,Tabak,0
4149,2657,Yuta Tabuse,Yuta,Tabuse,0
4150,101147,Chris Taft,Chris,Taft,0
4151,78291,Sid Tannenbaum,Sid,Tannenbaum,0
4152,1434,Dragan Tarlac,Dragan,Tarlac,0
4153,78293,Roy Tarpley,Roy,Tarpley,0
4154,1630256,Jae'Sean Tate,Jae'Sean,Tate,1
4155,78294,Earl Tatum,Earl,Tatum,0
4156,1628369,Jayson Tatum,Jayson,Tatum,1
4157,204002,Edy Tavares,Edy,Tavares,0
4158,78295,Anthony Taylor,Anthony,Taylor,0
4159,78296,Brian Taylor,Brian,Taylor,0
4160,101182,Donell Taylor,Donell,Taylor,0
4161,78298,Fred Taylor,Fred,Taylor,0
4162,1627819,Isaiah Taylor,Isaiah,Taylor,0
4163,78297,Jay Taylor,Jay,Taylor,0
4164,78299,Jeff Taylor,Jeff,Taylor,0
4165,203106,Jeffery Taylor,Jeffery,Taylor,0
4166,201966,Jermaine Taylor,Jermaine,Taylor,0
4167,1511,Johnny Taylor,Johnny,Taylor,0
4168,78301,Leonard Taylor,Leonard,Taylor,0
4169,1508,Maurice Taylor,Maurice,Taylor,0
4170,201446,Mike Taylor,Mike,Taylor,0
4171,78302,Roland Taylor,Roland,Taylor,0
4172,1630678,Terry Taylor,Terry,Taylor,1
4173,203116,Tyshawn Taylor,Tyshawn,Taylor,0
4174,78303,Vince Taylor,Vince,Taylor,0
4175,78304,Terry Teagle,Terry,Teagle,0
4176,201952,Jeff Teague,Jeff,Teague,0
4177,203104,Marquis Teague,Marquis,Teague,0
4178,203141,Mirza Teletovic,Mirza,Teletovic,0
4179,2742,Sebastian Telfair,Sebastian,Telfair,0
4180,202066,Garrett Temple,Garrett,Temple,1
4181,1628462,Milos Teodosic,Milos,Teodosic,0
4182,78305,Ira Terrell,Ira,Terrell,0
4183,1629123,Jared Terrell,Jared,Terrell,0
4184,78307,Carlos Terry,Carlos,Terry,0
4185,78306,Chuck Terry,Chuck,Terry,0
4186,78308,Claude Terry,Claude,Terry,0
4187,1631207,Dalen Terry,Dalen,Terry,1
4188,1629150,Emanuel Terry,Emanuel,Terry,0
4189,1891,Jason Terry,Jason,Terry,0
4190,1630179,Tyrell Terry,Tyrell,Terry,0
4191,1630257,Jon Teske,Jon,Teske,0
4192,201934,Hasheem Thabeet,Hasheem,Thabeet,0
4193,78309,Tom Thacker,Tom,Thacker,0
4194,1628464,Daniel Theis,Daniel,Theis,1
4195,78310,Reggie Theus,Reggie,Theus,0
4196,78311,Peter Thibeaux,Peter,Thibeaux,0
4197,78312,Bill Thieben,Bill,Thieben,0
4198,78313,Justus Thigpen,Justus,Thigpen,0
4199,78314,David Thirdkill,David,Thirdkill,0
4200,203519,Adonis Thomas,Adonis,Thomas,0
4201,2873,Billy Thomas,Billy,Thomas,0
4202,1630271,Brodric Thomas,Brodric,Thomas,0
4203,1630560,Cam Thomas,Cam,Thomas,1
4204,1063,Carl Thomas,Carl,Thomas,0
